sensor_id,data_type,timestamp,heartbeat
1,heart_rate,2024-06-02 12:50:37.241031,66
1,heart_rate,2024-06-02 12:50:38.241031,78
9,heart_rate,2024-06-02 12:50:39.241031,80
9,heart_rate,2024-06-02 12:50:40.241031,72
9,heart_rate,2024-06-02 12:50:41.241031,77
4,heart_rate,2024-06-02 12:50:42.241031,72
1,heart_rate,2024-06-02 12:50:43.241031,69
3,heart_rate,2024-06-02 12:50:44.241031,65
2,heart_rate,2024-06-02 12:50:45.241031,66
7,heart_rate,2024-06-02 12:50:46.241031,67
5,heart_rate,2024-06-02 12:50:47.241031,62
10,heart_rate,2024-06-02 12:50:48.241031,66
8,heart_rate,2024-06-02 12:50:49.241031,68
10,heart_rate,2024-06-02 12:50:50.241031,77
9,heart_rate,2024-06-02 12:50:51.241031,78
5,heart_rate,2024-06-02 12:50:52.241031,66
6,heart_rate,2024-06-02 12:50:53.241031,62
10,heart_rate,2024-06-02 12:50:54.241031,60
3,heart_rate,2024-06-02 12:50:55.241031,73
5,heart_rate,2024-06-02 12:50:56.241031,64
8,heart_rate,2024-06-02 12:50:57.241031,70
5,heart_rate,2024-06-02 12:50:58.241031,75
4,heart_rate,2024-06-02 12:50:59.241031,61
6,heart_rate,2024-06-02 12:51:00.241031,74
8,heart_rate,2024-06-02 12:51:01.241031,61
10,heart_rate,2024-06-02 12:51:02.241031,64
4,heart_rate,2024-06-02 12:51:03.241031,63
9,heart_rate,2024-06-02 12:51:04.241031,80
2,heart_rate,2024-06-02 12:51:05.241031,68
4,heart_rate,2024-06-02 12:51:06.241031,67
8,heart_rate,2024-06-02 12:51:07.241031,65
1,heart_rate,2024-06-02 12:51:08.241031,74
6,heart_rate,2024-06-02 12:51:09.241031,70
8,heart_rate,2024-06-02 12:51:10.241031,74
5,heart_rate,2024-06-02 12:51:11.241031,65
2,heart_rate,2024-06-02 12:51:12.241031,62
10,heart_rate,2024-06-02 12:51:13.241031,70
3,heart_rate,2024-06-02 12:51:14.241031,64
7,heart_rate,2024-06-02 12:51:15.241031,67
7,heart_rate,2024-06-02 12:51:16.241031,69
1,heart_rate,2024-06-02 12:51:17.241031,72
9,heart_rate,2024-06-02 12:51:18.241031,75
6,heart_rate,2024-06-02 12:51:19.241031,72
10,heart_rate,2024-06-02 12:51:20.241031,80
10,heart_rate,2024-06-02 12:51:21.241031,77
10,heart_rate,2024-06-02 12:51:22.241031,75
4,heart_rate,2024-06-02 12:51:23.241031,66
5,heart_rate,2024-06-02 12:51:24.241031,65
5,heart_rate,2024-06-02 12:51:25.241031,75
1,heart_rate,2024-06-02 12:51:26.241031,71
2,heart_rate,2024-06-02 12:51:27.241031,76
6,heart_rate,2024-06-02 12:51:28.241031,63
8,heart_rate,2024-06-02 12:51:29.241031,73
4,heart_rate,2024-06-02 12:51:30.241031,68
1,heart_rate,2024-06-02 12:51:31.241031,73
8,heart_rate,2024-06-02 12:51:32.241031,70
7,heart_rate,2024-06-02 12:51:33.241031,60
1,heart_rate,2024-06-02 12:51:34.241031,66
4,heart_rate,2024-06-02 12:51:35.241031,74
3,heart_rate,2024-06-02 12:51:36.241031,63
2,heart_rate,2024-06-02 12:51:37.241031,69
5,heart_rate,2024-06-02 12:51:38.241031,67
1,heart_rate,2024-06-02 12:51:39.241031,60
5,heart_rate,2024-06-02 12:51:40.241031,79
2,heart_rate,2024-06-02 12:51:41.241031,73
2,heart_rate,2024-06-02 12:51:42.241031,65
2,heart_rate,2024-06-02 12:51:43.241031,72
5,heart_rate,2024-06-02 12:51:44.241031,66
4,heart_rate,2024-06-02 12:51:45.241031,79
6,heart_rate,2024-06-02 12:51:46.241031,66
2,heart_rate,2024-06-02 12:51:47.241031,71
5,heart_rate,2024-06-02 12:51:48.241031,75
4,heart_rate,2024-06-02 12:51:49.241031,71
9,heart_rate,2024-06-02 12:51:50.241031,69
2,heart_rate,2024-06-02 12:51:51.241031,76
4,heart_rate,2024-06-02 12:51:52.241031,71
6,heart_rate,2024-06-02 12:51:53.241031,62
2,heart_rate,2024-06-02 12:51:54.241031,66
10,heart_rate,2024-06-02 12:51:55.241031,78
5,heart_rate,2024-06-02 12:51:56.241031,75
6,heart_rate,2024-06-02 12:51:57.241031,80
7,heart_rate,2024-06-02 12:51:58.241031,67
8,heart_rate,2024-06-02 12:51:59.241031,80
4,heart_rate,2024-06-02 12:52:00.241031,67
3,heart_rate,2024-06-02 12:52:01.241031,66
2,heart_rate,2024-06-02 12:52:02.241031,66
4,heart_rate,2024-06-02 12:52:03.241031,63
10,heart_rate,2024-06-02 12:52:04.241031,80
7,heart_rate,2024-06-02 12:52:05.241031,78
4,heart_rate,2024-06-02 12:52:06.241031,63
10,heart_rate,2024-06-02 12:52:07.241031,73
5,heart_rate,2024-06-02 12:52:08.241031,68
2,heart_rate,2024-06-02 12:52:09.241031,72
4,heart_rate,2024-06-02 12:52:10.241031,80
2,heart_rate,2024-06-02 12:52:11.241031,76
7,heart_rate,2024-06-02 12:52:12.241031,79
2,heart_rate,2024-06-02 12:52:13.241031,67
3,heart_rate,2024-06-02 12:52:14.241031,60
3,heart_rate,2024-06-02 12:52:15.241031,79
10,heart_rate,2024-06-02 12:52:16.241031,76
3,heart_rate,2024-06-02 12:52:17.241031,75
2,heart_rate,2024-06-02 12:52:18.241031,65
8,heart_rate,2024-06-02 12:52:19.241031,63
9,heart_rate,2024-06-02 12:52:20.241031,77
5,heart_rate,2024-06-02 12:52:21.241031,76
7,heart_rate,2024-06-02 12:52:22.241031,78
2,heart_rate,2024-06-02 12:52:23.241031,77
2,heart_rate,2024-06-02 12:52:24.241031,78
10,heart_rate,2024-06-02 12:52:25.241031,68
3,heart_rate,2024-06-02 12:52:26.241031,64
1,heart_rate,2024-06-02 12:52:27.241031,80
7,heart_rate,2024-06-02 12:52:28.241031,80
4,heart_rate,2024-06-02 12:52:29.241031,69
3,heart_rate,2024-06-02 12:52:30.241031,73
6,heart_rate,2024-06-02 12:52:31.241031,73
8,heart_rate,2024-06-02 12:52:32.241031,61
3,heart_rate,2024-06-02 12:52:33.241031,77
2,heart_rate,2024-06-02 12:52:34.241031,75
8,heart_rate,2024-06-02 12:52:35.241031,61
3,heart_rate,2024-06-02 12:52:36.241031,71
1,heart_rate,2024-06-02 12:52:37.241031,62
6,heart_rate,2024-06-02 12:52:38.241031,61
5,heart_rate,2024-06-02 12:52:39.241031,70
10,heart_rate,2024-06-02 12:52:40.241031,79
6,heart_rate,2024-06-02 12:52:41.241031,72
7,heart_rate,2024-06-02 12:52:42.241031,71
8,heart_rate,2024-06-02 12:52:43.241031,74
5,heart_rate,2024-06-02 12:52:44.241031,60
7,heart_rate,2024-06-02 12:52:45.241031,73
6,heart_rate,2024-06-02 12:52:46.241031,67
9,heart_rate,2024-06-02 12:52:47.241031,64
2,heart_rate,2024-06-02 12:52:48.241031,72
2,heart_rate,2024-06-02 12:52:49.241031,71
2,heart_rate,2024-06-02 12:52:50.241031,61
9,heart_rate,2024-06-02 12:52:51.241031,78
2,heart_rate,2024-06-02 12:52:52.241031,74
9,heart_rate,2024-06-02 12:52:53.241031,67
3,heart_rate,2024-06-02 12:52:54.241031,68
2,heart_rate,2024-06-02 12:52:55.241031,68
5,heart_rate,2024-06-02 12:52:56.241031,75
1,heart_rate,2024-06-02 12:52:57.241031,67
9,heart_rate,2024-06-02 12:52:58.241031,67
3,heart_rate,2024-06-02 12:52:59.241031,74
2,heart_rate,2024-06-02 12:53:00.241031,71
1,heart_rate,2024-06-02 12:53:01.241031,68
7,heart_rate,2024-06-02 12:53:02.241031,78
9,heart_rate,2024-06-02 12:53:03.241031,70
9,heart_rate,2024-06-02 12:53:04.241031,73
1,heart_rate,2024-06-02 12:53:05.241031,64
2,heart_rate,2024-06-02 12:53:06.241031,70
5,heart_rate,2024-06-02 12:53:07.241031,76
6,heart_rate,2024-06-02 12:53:08.241031,76
5,heart_rate,2024-06-02 12:53:09.241031,64
8,heart_rate,2024-06-02 12:53:10.241031,72
5,heart_rate,2024-06-02 12:53:11.241031,69
6,heart_rate,2024-06-02 12:53:12.241031,62
3,heart_rate,2024-06-02 12:53:13.241031,71
3,heart_rate,2024-06-02 12:53:14.241031,74
8,heart_rate,2024-06-02 12:53:15.241031,72
7,heart_rate,2024-06-02 12:53:16.241031,78
8,heart_rate,2024-06-02 12:53:17.241031,78
3,heart_rate,2024-06-02 12:53:18.241031,73
8,heart_rate,2024-06-02 12:53:19.241031,67
3,heart_rate,2024-06-02 12:53:20.241031,79
9,heart_rate,2024-06-02 12:53:21.241031,76
3,heart_rate,2024-06-02 12:53:22.241031,79
10,heart_rate,2024-06-02 12:53:23.241031,75
2,heart_rate,2024-06-02 12:53:24.241031,68
7,heart_rate,2024-06-02 12:53:25.241031,71
1,heart_rate,2024-06-02 12:53:26.241031,63
2,heart_rate,2024-06-02 12:53:27.241031,65
10,heart_rate,2024-06-02 12:53:28.241031,76
2,heart_rate,2024-06-02 12:53:29.241031,75
7,heart_rate,2024-06-02 12:53:30.241031,75
4,heart_rate,2024-06-02 12:53:31.241031,79
4,heart_rate,2024-06-02 12:53:32.241031,78
6,heart_rate,2024-06-02 12:53:39.405482,77
5,heart_rate,2024-06-02 12:53:40.405482,70
3,heart_rate,2024-06-02 12:53:41.405482,69
5,heart_rate,2024-06-02 12:53:42.405482,71
6,heart_rate,2024-06-02 12:53:43.405482,78
4,heart_rate,2024-06-02 12:53:44.405482,66
5,heart_rate,2024-06-02 12:53:45.405482,74
6,heart_rate,2024-06-02 12:53:46.405482,65
3,heart_rate,2024-06-02 12:53:47.405482,79
5,heart_rate,2024-06-02 12:53:48.405482,67
4,heart_rate,2024-06-02 12:53:49.405482,80
5,heart_rate,2024-06-02 12:53:50.405482,78
9,heart_rate,2024-06-02 12:53:51.405482,60
9,heart_rate,2024-06-02 12:53:52.405482,65
6,heart_rate,2024-06-02 12:53:53.405482,79
5,heart_rate,2024-06-02 12:53:54.405482,65
4,heart_rate,2024-06-02 12:53:55.405482,72
8,heart_rate,2024-06-02 12:53:56.405482,61
7,heart_rate,2024-06-02 12:53:57.405482,74
1,heart_rate,2024-06-02 12:53:58.405482,63
9,heart_rate,2024-06-02 12:53:59.405482,65
8,heart_rate,2024-06-02 12:54:00.405482,69
2,heart_rate,2024-06-02 12:54:01.405482,64
3,heart_rate,2024-06-02 12:54:02.405482,76
7,heart_rate,2024-06-02 12:54:03.405482,67
8,heart_rate,2024-06-02 12:54:04.405482,68
10,heart_rate,2024-06-02 12:54:05.405482,69
9,heart_rate,2024-06-02 12:54:06.405482,80
9,heart_rate,2024-06-02 12:54:07.405482,75
3,heart_rate,2024-06-02 12:54:08.405482,67
10,heart_rate,2024-06-02 12:54:09.405482,74
1,heart_rate,2024-06-02 12:54:10.405482,80
5,heart_rate,2024-06-02 12:54:11.405482,61
7,heart_rate,2024-06-02 12:54:12.405482,80
8,heart_rate,2024-06-02 12:54:13.405482,64
2,heart_rate,2024-06-02 12:54:14.405482,69
5,heart_rate,2024-06-02 12:54:15.405482,68
3,heart_rate,2024-06-02 12:54:16.405482,71
5,heart_rate,2024-06-02 12:54:17.405482,80
2,heart_rate,2024-06-02 12:54:18.405482,70
2,heart_rate,2024-06-02 12:54:19.405482,71
5,heart_rate,2024-06-02 12:54:20.405482,67
4,heart_rate,2024-06-02 12:54:21.405482,71
1,heart_rate,2024-06-02 12:54:22.405482,78
8,heart_rate,2024-06-02 12:54:23.405482,70
3,heart_rate,2024-06-02 12:54:24.405482,80
2,heart_rate,2024-06-02 12:54:25.405482,64
6,heart_rate,2024-06-02 12:54:26.405482,79
8,heart_rate,2024-06-02 12:54:27.405482,67
9,heart_rate,2024-06-02 12:54:28.405482,79
2,heart_rate,2024-06-02 12:54:29.405482,80
1,heart_rate,2024-06-02 12:54:30.405482,66
7,heart_rate,2024-06-02 12:54:31.405482,77
7,heart_rate,2024-06-02 12:54:32.405482,77
9,heart_rate,2024-06-02 12:54:33.405482,63
10,heart_rate,2024-06-02 12:54:34.405482,61
9,heart_rate,2024-06-02 12:54:35.405482,78
3,heart_rate,2024-06-02 12:54:36.405482,77
4,heart_rate,2024-06-02 12:54:37.405482,63
4,heart_rate,2024-06-02 12:54:38.405482,72
6,heart_rate,2024-06-02 12:54:39.405482,68
4,heart_rate,2024-06-02 12:54:40.405482,66
6,heart_rate,2024-06-02 12:54:41.405482,65
5,heart_rate,2024-06-02 12:54:42.405482,71
3,heart_rate,2024-06-02 12:54:43.405482,61
4,heart_rate,2024-06-02 12:54:44.405482,62
9,heart_rate,2024-06-02 12:54:45.405482,76
10,heart_rate,2024-06-02 12:54:46.405482,72
5,heart_rate,2024-06-02 12:54:47.405482,65
9,heart_rate,2024-06-02 12:54:48.405482,70
3,heart_rate,2024-06-02 12:54:49.405482,62
8,heart_rate,2024-06-02 12:54:50.405482,61
3,heart_rate,2024-06-02 12:54:51.405482,60
1,heart_rate,2024-06-02 12:54:52.405482,74
5,heart_rate,2024-06-02 12:54:53.405482,64
3,heart_rate,2024-06-02 12:54:54.405482,79
3,heart_rate,2024-06-02 12:54:55.405482,77
5,heart_rate,2024-06-02 12:54:56.405482,62
9,heart_rate,2024-06-02 12:54:57.405482,80
9,heart_rate,2024-06-02 12:54:58.405482,61
6,heart_rate,2024-06-02 12:54:59.405482,76
7,heart_rate,2024-06-02 12:55:00.405482,60
4,heart_rate,2024-06-02 12:55:01.405482,70
8,heart_rate,2024-06-02 12:55:02.405482,67
10,heart_rate,2024-06-02 12:55:03.405482,72
4,heart_rate,2024-06-02 12:55:04.405482,79
7,heart_rate,2024-06-02 12:55:05.405482,62
8,heart_rate,2024-06-02 12:55:06.405482,74
7,heart_rate,2024-06-02 12:55:07.405482,76
3,heart_rate,2024-06-02 12:55:08.405482,61
3,heart_rate,2024-06-02 12:55:09.405482,80
3,heart_rate,2024-06-02 12:55:10.405482,71
2,heart_rate,2024-06-02 12:55:11.405482,61
7,heart_rate,2024-06-02 12:55:12.405482,77
2,heart_rate,2024-06-02 12:55:13.405482,72
10,heart_rate,2024-06-02 12:55:14.405482,70
9,heart_rate,2024-06-02 12:55:15.405482,73
8,heart_rate,2024-06-02 12:55:16.405482,80
7,heart_rate,2024-06-02 12:55:17.405482,72
1,heart_rate,2024-06-02 12:55:18.405482,73
1,heart_rate,2024-06-02 12:55:19.405482,70
6,heart_rate,2024-06-02 12:55:20.405482,62
7,heart_rate,2024-06-02 12:55:21.405482,64
1,heart_rate,2024-06-02 12:55:22.405482,71
5,heart_rate,2024-06-02 12:55:23.405482,65
8,heart_rate,2024-06-02 12:55:24.405482,73
4,heart_rate,2024-06-02 12:55:25.405482,63
8,heart_rate,2024-06-02 12:55:26.405482,66
6,heart_rate,2024-06-02 12:55:27.405482,77
1,heart_rate,2024-06-02 12:55:28.405482,72
3,heart_rate,2024-06-02 12:55:29.405482,64
9,heart_rate,2024-06-02 12:55:30.405482,62
2,heart_rate,2024-06-02 12:55:31.405482,80
8,heart_rate,2024-06-02 12:55:32.405482,80
10,heart_rate,2024-06-02 12:55:33.405482,71
4,heart_rate,2024-06-02 12:55:34.405482,73
7,heart_rate,2024-06-02 12:55:35.405482,72
6,heart_rate,2024-06-02 12:55:36.405482,61
9,heart_rate,2024-06-02 12:55:37.405482,74
5,heart_rate,2024-06-02 12:55:38.405482,63
10,heart_rate,2024-06-02 12:55:39.405482,72
4,heart_rate,2024-06-02 12:55:40.405482,76
5,heart_rate,2024-06-02 12:55:41.405482,65
9,heart_rate,2024-06-02 12:55:42.405482,63
1,heart_rate,2024-06-02 12:55:43.405482,64
1,heart_rate,2024-06-02 12:55:44.405482,70
8,heart_rate,2024-06-02 12:55:45.405482,75
7,heart_rate,2024-06-02 12:55:46.405482,70
4,heart_rate,2024-06-02 12:55:47.405482,72
4,heart_rate,2024-06-02 12:55:48.405482,67
5,heart_rate,2024-06-02 12:55:49.405482,73
5,heart_rate,2024-06-02 12:55:50.405482,61
9,heart_rate,2024-06-02 12:55:51.405482,67
9,heart_rate,2024-06-02 12:55:52.405482,73
1,heart_rate,2024-06-02 12:55:53.405482,61
8,heart_rate,2024-06-02 12:55:54.405482,79
1,heart_rate,2024-06-02 12:55:55.405482,77
2,heart_rate,2024-06-02 12:55:56.405482,64
8,heart_rate,2024-06-02 12:55:57.405482,70
6,heart_rate,2024-06-02 12:55:58.405482,67
4,heart_rate,2024-06-02 12:55:59.405482,65
1,heart_rate,2024-06-02 12:56:00.405482,78
2,heart_rate,2024-06-02 12:56:01.405482,78
3,heart_rate,2024-06-02 12:56:02.405482,62
6,heart_rate,2024-06-02 12:56:03.405482,61
5,heart_rate,2024-06-02 12:56:04.405482,78
7,heart_rate,2024-06-02 12:56:05.405482,62
9,heart_rate,2024-06-02 12:56:06.405482,71
5,heart_rate,2024-06-02 12:56:07.405482,65
7,heart_rate,2024-06-02 12:56:08.405482,62
4,heart_rate,2024-06-02 12:56:09.405482,62
7,heart_rate,2024-06-02 12:56:10.405482,68
9,heart_rate,2024-06-02 12:56:11.405482,70
7,heart_rate,2024-06-02 12:56:12.405482,73
8,heart_rate,2024-06-02 12:56:13.405482,65
3,heart_rate,2024-06-02 12:56:14.405482,78
2,heart_rate,2024-06-02 12:56:15.405482,66
6,heart_rate,2024-06-02 12:56:16.405482,72
3,heart_rate,2024-06-02 12:56:17.405482,75
1,heart_rate,2024-06-02 12:56:18.405482,68
2,heart_rate,2024-06-02 12:56:19.405482,60
9,heart_rate,2024-06-02 12:56:20.405482,62
2,heart_rate,2024-06-02 12:56:21.405482,60
4,heart_rate,2024-06-02 12:56:22.405482,80
4,heart_rate,2024-06-02 12:56:23.405482,76
10,heart_rate,2024-06-02 12:56:24.405482,61
5,heart_rate,2024-06-02 12:56:25.405482,72
2,heart_rate,2024-06-02 12:56:26.405482,74
7,heart_rate,2024-06-02 12:56:27.405482,77
9,heart_rate,2024-06-02 12:56:28.405482,65
2,heart_rate,2024-06-02 12:56:29.405482,80
6,heart_rate,2024-06-02 12:56:30.405482,72
9,heart_rate,2024-06-02 12:56:31.405482,70
4,heart_rate,2024-06-02 12:56:32.405482,61
2,heart_rate,2024-06-02 12:56:33.405482,76
4,heart_rate,2024-06-02 12:56:34.405482,71
5,heart_rate,2024-06-02 12:56:35.405482,61
6,heart_rate,2024-06-02 12:56:36.405482,72
1,heart_rate,2024-06-02 12:56:37.405482,64
6,heart_rate,2024-06-02 12:56:38.405482,60
9,heart_rate,2024-06-02 12:56:39.405482,80
3,heart_rate,2024-06-02 12:56:40.405482,66
5,heart_rate,2024-06-02 12:56:41.405482,72
3,heart_rate,2024-06-02 12:56:42.405482,69
7,heart_rate,2024-06-02 12:56:43.405482,66
8,heart_rate,2024-06-02 12:56:44.405482,63
3,heart_rate,2024-06-02 12:56:45.405482,68
7,heart_rate,2024-06-02 12:56:46.405482,66
1,heart_rate,2024-06-02 12:56:47.405482,60
8,heart_rate,2024-06-02 12:56:48.405482,61
9,heart_rate,2024-06-02 12:56:49.405482,64
1,heart_rate,2024-06-02 12:56:50.405482,68
6,heart_rate,2024-06-02 12:56:51.405482,79
4,heart_rate,2024-06-02 12:56:52.405482,71
8,heart_rate,2024-06-02 12:56:53.405482,64
3,heart_rate,2024-06-02 12:56:54.405482,75
3,heart_rate,2024-06-02 12:56:55.405482,75
2,heart_rate,2024-06-02 12:56:56.405482,63
5,heart_rate,2024-06-02 12:56:57.405482,75
1,heart_rate,2024-06-02 12:56:58.405482,60
10,heart_rate,2024-06-02 12:56:59.405482,74
1,heart_rate,2024-06-02 12:57:00.405482,79
9,heart_rate,2024-06-02 12:57:01.405482,65
1,heart_rate,2024-06-02 12:57:02.405482,71
2,heart_rate,2024-06-02 12:57:03.405482,70
9,heart_rate,2024-06-02 12:57:04.405482,62
6,heart_rate,2024-06-02 12:57:05.405482,66
6,heart_rate,2024-06-02 12:57:06.405482,78
6,heart_rate,2024-06-02 12:57:07.405482,67
6,heart_rate,2024-06-02 12:57:08.405482,62
4,heart_rate,2024-06-02 12:57:09.405482,72
8,heart_rate,2024-06-02 12:57:10.405482,74
2,heart_rate,2024-06-02 12:57:11.405482,76
7,heart_rate,2024-06-02 12:57:12.405482,72
8,heart_rate,2024-06-02 12:57:13.405482,78
1,heart_rate,2024-06-02 12:57:14.405482,60
1,heart_rate,2024-06-02 12:57:15.405482,73
4,heart_rate,2024-06-02 12:57:16.405482,77
6,heart_rate,2024-06-02 12:57:17.405482,68
7,heart_rate,2024-06-02 12:57:18.405482,71
3,heart_rate,2024-06-02 12:57:19.405482,68
4,heart_rate,2024-06-02 12:57:20.405482,68
5,heart_rate,2024-06-02 12:57:21.405482,70
9,heart_rate,2024-06-02 12:57:22.405482,77
10,heart_rate,2024-06-02 12:57:23.405482,71
9,heart_rate,2024-06-02 12:57:24.405482,67
3,heart_rate,2024-06-02 12:57:25.405482,69
3,heart_rate,2024-06-02 12:57:26.405482,64
6,heart_rate,2024-06-02 12:57:27.405482,71
6,heart_rate,2024-06-02 12:57:28.405482,79
1,heart_rate,2024-06-02 12:57:29.405482,65
10,heart_rate,2024-06-02 12:57:30.405482,67
3,heart_rate,2024-06-02 12:57:31.405482,73
1,heart_rate,2024-06-02 12:57:32.405482,76
1,heart_rate,2024-06-02 12:57:33.405482,65
10,heart_rate,2024-06-02 12:57:34.405482,76
10,heart_rate,2024-06-02 12:57:35.405482,75
6,heart_rate,2024-06-02 12:57:36.405482,77
6,heart_rate,2024-06-02 12:57:37.405482,62
9,heart_rate,2024-06-02 12:57:38.405482,76
9,heart_rate,2024-06-02 12:57:39.405482,67
10,heart_rate,2024-06-02 12:57:40.405482,75
7,heart_rate,2024-06-02 12:57:41.405482,68
1,heart_rate,2024-06-02 12:57:42.405482,62
8,heart_rate,2024-06-02 12:57:43.405482,63
4,heart_rate,2024-06-02 12:57:44.405482,70
7,heart_rate,2024-06-02 12:57:45.405482,67
1,heart_rate,2024-06-02 12:57:46.405482,60
6,heart_rate,2024-06-02 12:57:47.405482,75
4,heart_rate,2024-06-02 12:57:48.405482,78
5,heart_rate,2024-06-02 12:57:49.405482,72
7,heart_rate,2024-06-02 12:57:50.405482,80
3,heart_rate,2024-06-02 12:57:51.405482,63
6,heart_rate,2024-06-02 12:57:52.405482,75
9,heart_rate,2024-06-02 12:57:53.405482,69
9,heart_rate,2024-06-02 12:57:54.405482,67
9,heart_rate,2024-06-02 12:57:55.405482,75
2,heart_rate,2024-06-02 12:57:56.405482,60
1,heart_rate,2024-06-02 12:57:57.405482,61
9,heart_rate,2024-06-02 12:57:58.405482,71
10,heart_rate,2024-06-02 12:57:59.405482,70
8,heart_rate,2024-06-02 12:58:00.405482,74
3,heart_rate,2024-06-02 12:58:01.405482,65
5,heart_rate,2024-06-02 12:58:02.405482,76
10,heart_rate,2024-06-02 12:58:03.405482,78
2,heart_rate,2024-06-02 12:58:04.405482,62
7,heart_rate,2024-06-02 12:58:05.405482,67
1,heart_rate,2024-06-02 12:58:06.405482,70
9,heart_rate,2024-06-02 12:58:07.405482,78
8,heart_rate,2024-06-02 12:58:08.405482,70
2,heart_rate,2024-06-02 12:58:09.405482,70
8,heart_rate,2024-06-02 12:58:27.196648,62
9,heart_rate,2024-06-02 12:58:28.196648,75
8,heart_rate,2024-06-02 12:58:29.196648,72
9,heart_rate,2024-06-02 12:58:30.196648,78
4,heart_rate,2024-06-02 12:58:31.196648,67
2,heart_rate,2024-06-02 12:58:32.196648,80
8,heart_rate,2024-06-02 12:58:33.196648,78
1,heart_rate,2024-06-02 12:58:34.196648,67
6,heart_rate,2024-06-02 12:58:35.196648,62
2,heart_rate,2024-06-02 12:58:36.196648,63
10,heart_rate,2024-06-02 12:58:37.196648,78
5,heart_rate,2024-06-02 12:58:38.196648,71
6,heart_rate,2024-06-02 12:58:39.196648,71
7,heart_rate,2024-06-02 12:58:40.196648,74
8,heart_rate,2024-06-02 12:58:41.196648,76
4,heart_rate,2024-06-02 12:58:42.196648,68
7,heart_rate,2024-06-02 12:58:43.196648,72
10,heart_rate,2024-06-02 12:58:44.196648,69
6,heart_rate,2024-06-02 12:58:45.196648,78
8,heart_rate,2024-06-02 12:58:46.196648,63
6,heart_rate,2024-06-02 12:58:47.196648,67
3,heart_rate,2024-06-02 12:58:48.196648,71
9,heart_rate,2024-06-02 12:58:49.196648,78
9,heart_rate,2024-06-02 12:58:50.196648,79
9,heart_rate,2024-06-02 12:58:51.196648,80
10,heart_rate,2024-06-02 12:58:52.196648,66
5,heart_rate,2024-06-02 12:58:53.196648,79
6,heart_rate,2024-06-02 12:58:54.196648,64
1,heart_rate,2024-06-02 12:58:55.196648,74
10,heart_rate,2024-06-02 12:58:56.196648,67
1,heart_rate,2024-06-02 12:58:57.196648,78
5,heart_rate,2024-06-02 12:58:58.196648,71
9,heart_rate,2024-06-02 12:58:59.196648,79
4,heart_rate,2024-06-02 12:59:00.196648,71
3,heart_rate,2024-06-02 12:59:01.196648,72
1,heart_rate,2024-06-02 12:59:02.196648,80
9,heart_rate,2024-06-02 12:59:03.196648,76
5,heart_rate,2024-06-02 12:59:04.196648,64
2,heart_rate,2024-06-02 12:59:05.196648,71
6,heart_rate,2024-06-02 12:59:06.196648,60
2,heart_rate,2024-06-02 12:59:07.196648,76
3,heart_rate,2024-06-02 12:59:08.196648,71
8,heart_rate,2024-06-02 12:59:09.196648,69
2,heart_rate,2024-06-02 12:59:10.196648,72
2,heart_rate,2024-06-02 12:59:11.196648,74
9,heart_rate,2024-06-02 12:59:12.196648,76
4,heart_rate,2024-06-02 12:59:13.196648,64
8,heart_rate,2024-06-02 12:59:14.196648,76
7,heart_rate,2024-06-02 12:59:15.196648,68
6,heart_rate,2024-06-02 12:59:16.196648,74
9,heart_rate,2024-06-02 12:59:17.196648,61
8,heart_rate,2024-06-02 12:59:18.196648,70
7,heart_rate,2024-06-02 12:59:19.196648,69
10,heart_rate,2024-06-02 12:59:20.196648,75
6,heart_rate,2024-06-02 12:59:21.196648,69
10,heart_rate,2024-06-02 12:59:22.196648,78
3,heart_rate,2024-06-02 12:59:23.196648,73
5,heart_rate,2024-06-02 12:59:24.196648,66
10,heart_rate,2024-06-02 12:59:25.196648,79
2,heart_rate,2024-06-02 12:59:26.196648,79
5,heart_rate,2024-06-02 12:59:27.196648,76
5,heart_rate,2024-06-02 12:59:28.196648,66
3,heart_rate,2024-06-02 12:59:29.196648,60
1,heart_rate,2024-06-02 12:59:30.196648,62
10,heart_rate,2024-06-02 12:59:31.196648,73
3,heart_rate,2024-06-02 12:59:32.196648,65
8,heart_rate,2024-06-02 12:59:33.196648,60
9,heart_rate,2024-06-02 12:59:34.196648,66
4,heart_rate,2024-06-02 12:59:35.196648,61
8,heart_rate,2024-06-02 12:59:36.196648,61
6,heart_rate,2024-06-02 12:59:37.196648,64
2,heart_rate,2024-06-02 12:59:38.196648,61
9,heart_rate,2024-06-02 12:59:39.196648,76
9,heart_rate,2024-06-02 12:59:40.196648,74
10,heart_rate,2024-06-02 12:59:41.196648,74
3,heart_rate,2024-06-02 12:59:42.196648,78
7,heart_rate,2024-06-02 12:59:43.196648,65
5,heart_rate,2024-06-02 12:59:44.196648,60
7,heart_rate,2024-06-02 12:59:45.196648,67
1,heart_rate,2024-06-02 12:59:46.196648,68
8,heart_rate,2024-06-02 12:59:47.196648,67
2,heart_rate,2024-06-02 12:59:48.196648,61
5,heart_rate,2024-06-02 12:59:49.196648,69
2,heart_rate,2024-06-02 12:59:50.196648,67
2,heart_rate,2024-06-02 12:59:51.196648,62
9,heart_rate,2024-06-02 12:59:52.196648,74
9,heart_rate,2024-06-02 12:59:53.196648,73
9,heart_rate,2024-06-02 12:59:54.196648,71
7,heart_rate,2024-06-02 12:59:55.196648,69
6,heart_rate,2024-06-02 12:59:56.196648,76
